id,blueprint_id,volume,name
32809,32810,5.0,Ammatar Navy Thermal Coating
32811,32812,265000.0,Miasmos Amastris Edition
32817,32818,10.0,Medium Mercoxit Mining Crystal Optimization I
32819,32820,10.0,Medium Ice Harvester Accelerator I
32821,46187,1.0,Unrefined Vanadium Hafnite
32822,46188,1.0,Unrefined Platinum Technite
32823,46189,1.0,Unrefined Solerium
32824,46190,1.0,Unrefined Caesarium Cadmide
32825,46191,1.0,Unrefined Hexite
32826,46192,1.0,Unrefined Rolled Tungsten Alloy
32827,46193,1.0,Unrefined Titanium Chromide
32828,46194,1.0,Unrefined Fernite Alloy
32829,46195,1.0,Unrefined Crystallite Alloy
32872,32873,55000.0,Algos
32874,32875,47000.0,Dragoon
32876,32877,52000.0,Corax
32878,32879,43000.0,Talwar
32880,32881,29500.0,Venture
33003,33004,250000.0,Enormous Freight Container
33005,33006,50000.0,Huge Freight Container
33007,33008,10000.0,Large Freight Container
33009,33010,5000.0,Medium Freight Container
33011,33012,1000.0,Small Freight Container
33017,33067,0.01,Deactivated Station Key Pass
33019,0,0.01,Scotty the Docking Manager's Clone
33076,33077,5.0,Small Ancillary Armor Repairer
33087,33088,1.0,Advanced Cerebral Accelerator
33101,33102,10.0,Medium Ancillary Armor Repairer
33103,33104,50.0,Large Ancillary Armor Repairer
33111,33112,1.0,Prototype Cerebral Accelerator
33149,33150,4000.0,Personal Hangar Array
33151,33152,270000.0,Brutix Navy Issue
33153,33154,252000.0,Drake Navy Issue
33155,33156,234000.0,Harbinger Navy Issue
33157,33158,216000.0,Hurricane Fleet Issue
33176,33177,5.0,Scan Acquisition Array I
33178,33179,5.0,Scan Pinpointing Array I
33180,33181,5.0,Scan Rangefinding Array I
33195,33196,1.0,Spatial Attunement Unit
33197,33198,5.0,Scan Acquisition Array II
33199,33200,5.0,Scan Pinpointing Array II
33201,33202,5.0,Scan Rangefinding Array II
33270,33271,5.0,Survey Probe Launcher I
33272,33273,5.0,Survey Probe Launcher II
33277,33278,40.0,Capital Drone Control Range Augmentor I
33279,33280,40.0,Capital Drone Control Range Augmentor II
33281,33282,40.0,Capital Drone Durability Enhancer I
33283,33284,40.0,Capital Drone Durability Enhancer II
33285,33286,40.0,Capital Drone Mining Augmentor I
33287,33288,40.0,Capital Drone Mining Augmentor II
33289,33290,40.0,Capital Drone Repair Augmentor I
33291,33292,40.0,Capital Drone Repair Augmentor II
33293,33294,40.0,Capital Drone Scope Chip I
33295,33296,40.0,Capital Drone Scope Chip II
33297,33299,40.0,Capital Drone Speed Augmentor I
33298,33300,40.0,Capital Drone Speed Augmentor II
33301,33302,40.0,Capital Hydraulic Bay Thrusters II
33303,33304,40.0,Capital Processor Overclocking Unit I
33305,33306,40.0,Capital Processor Overclocking Unit II
33307,33308,40.0,Capital Sentry Damage Augmentor I
33309,33310,40.0,Capital Sentry Damage Augmentor II
33311,33312,40.0,Capital Stasis Drone Augmentor I
33313,33314,40.0,Capital Stasis Drone Augmentor II
33336,46185,0.2,Thulium Hafnite
33337,46186,0.2,Promethium Mercurite
33338,46203,1.0,Unrefined Promethium Mercurite
33339,46202,1.0,Unrefined Thulium Hafnite
33359,46217,1.0,Photonic Metamaterials
33360,46216,1.0,Terahertz Metamaterials
33361,46215,1.0,Plasmonic Metamaterials
33362,46218,1.0,Nonlinear Metamaterials
33395,33396,100000.0,Moracha
33397,33398,28000.0,Chremoas
33400,33401,200.0,Bastion Module I
33446,33447,20.0,Caldari Navy Rapid Heavy Missile Launcher
33448,33449,20.0,Rapid Heavy Missile Launcher I
33450,33451,20.0,Rapid Heavy Missile Launcher II
33459,33460,20.0,Republic Fleet Rapid Heavy Missile Launcher
33468,33469,16500.0,Astero
33470,33471,101000.0,Stratios
33472,33473,486000.0,Nestor
33474,33517,50.0,Mobile Depot
33475,33519,100.0,Mobile Tractor Unit
33476,33518,50.0,Mobile Cynosural Inhibitor
33477,33515,35.0,Small Mobile Siphon Unit
33513,33514,5000.0,Leopard
33516,33536,1.0,High-grade Ascendancy Alpha
33520,33521,100.0,'Wetu' Mobile Depot
33522,33523,50.0,'Yurt' Mobile Depot
33525,33543,1.0,High-grade Ascendancy Beta
33526,33547,1.0,High-grade Ascendancy Delta
33527,33546,1.0,High-grade Ascendancy Epsilon
33528,33545,1.0,High-grade Ascendancy Gamma
33529,33548,1.0,High-grade Ascendancy Omega
33539,0,0.1,Shattered Villard Wheel
33553,33554,101000.0,Stratios Emergency Responder
33555,33556,1.0,Mid-grade Ascendancy Alpha
33557,33558,1.0,Mid-grade Ascendancy Beta
33559,33560,1.0,Mid-grade Ascendancy Delta
33561,33562,1.0,Mid-grade Ascendancy Epsilon
33563,33564,1.0,Mid-grade Ascendancy Gamma
33565,33566,1.0,Mid-grade Ascendancy Omega
33577,0,0.1,Covert Research Tools
33581,33582,35.0,Small Mobile 'Hybrid' Siphon Unit
33583,33584,35.0,Small Mobile 'Rote' Siphon Unit
33589,33590,100.0,Mobile Scan Inhibitor
33591,33592,50.0,Mobile Micro Jump Unit
33671,33672,25.0,Heavy Hull Maintenance Bot I
33673,33674,18000.0,Whiptail
33675,33676,96000.0,Chameleon
33681,33682,50.0,Gecko
33697,33698,50000.0,Prospect
33700,33701,125.0,'Packrat' Mobile Tractor Unit
33702,33703,100.0,'Magpie' Mobile Tractor Unit
33704,33705,10.0,Medium Hull Maintenance Bot I
33706,33707,5.0,Light Hull Maintenance Bot I
33708,33709,25.0,Heavy Hull Maintenance Bot II
33710,33711,10.0,Medium Hull Maintenance Bot II
33712,33713,5.0,Light Hull Maintenance Bot II
33816,33817,27289.0,Garmur
33818,33819,101000.0,Orthrus
33820,33821,595000.0,Barghest
33822,33823,5.0,Omnidirectional Tracking Enhancer I
33824,33825,5.0,Omnidirectional Tracking Enhancer II
33867,33868,12500.0,Thukker Component Assembly Array
33890,33891,5.0,Small Transverse Bulkhead I
33892,33893,5.0,Small Transverse Bulkhead II
33894,33895,10.0,Medium Transverse Bulkhead I
33896,33897,10.0,Medium Transverse Bulkhead II
33898,33899,20.0,Large Transverse Bulkhead I
33900,33901,20.0,Large Transverse Bulkhead II
33902,33903,40.0,Capital Transverse Bulkhead I
33904,33905,40.0,Capital Transverse Bulkhead II
33915,33916,10.0,Medium Micro Jump Drive
33981,33982,5.0,Limited Hyperspatial Accelerator
33983,33984,5.0,Experimental Hyperspatial Accelerator
33985,33986,5.0,Prototype Hyperspatial Accelerator
34122,34123,3500.0,Limited Jump Drive Economizer
34124,34125,3500.0,Experimental Jump Drive Economizer
34126,34127,3500.0,Prototype Jump Drive Economizer
34266,34267,5.0,Small Higgs Anchor I
34268,34269,10.0,Medium Higgs Anchor I
34272,34273,5.0,Polarized Small Focused Pulse Laser
34274,34275,10.0,Polarized Heavy Pulse Laser
34276,34277,20.0,Polarized Mega Pulse Laser
34278,34279,5.0,Polarized Light Neutron Blaster
34280,34281,10.0,Polarized Heavy Neutron Blaster
34282,34283,20.0,Polarized Neutron Blaster Cannon
34284,34285,5.0,Polarized 200mm AutoCannon
34286,34287,10.0,Polarized 425mm AutoCannon
34288,34289,20.0,Polarized 800mm Repeating Cannon
34290,34291,5.0,Polarized Rocket Launcher
34292,34293,10.0,Polarized Heavy Assault Missile Launcher
34294,34295,20.0,Polarized Torpedo Launcher
34306,34307,20.0,Large Higgs Anchor I
34308,34309,40.0,Capital Higgs Anchor I
34317,34318,47000.0,Confessor
34328,34329,17550000.0,Bowhead
34396,34397,5.0,Self-Assembling Nanolattice
34496,34497,5000.0,Council Diplomatic Shuttle
34556,0,0.1,Sentinel Element
34557,0,0.1,Barbican Element
34558,0,0.1,Vidette Element
34559,0,0.1,Conflux Element
34560,0,0.1,Redoubt Element
34562,34563,47000.0,Svipul
34575,0,0.1,Antikythera Element
34590,34591,115000.0,Victorieux Luxury Yacht
34593,34594,20.0,Entosis Link I
34595,34596,20.0,Entosis Link II
34828,34829,47000.0,Jackdaw
35683,35684,47000.0,Hecate
35770,35772,5.0,Missile Guidance Enhancer I
35771,35773,5.0,Missile Guidance Enhancer II
35779,35780,28600.0,Imp
35781,35782,101000.0,Fiend
35788,35791,5.0,Missile Guidance Computer I
35790,35792,5.0,Missile Guidance Computer II
35794,35796,1.0,Missile Range Script
35795,35797,1.0,Missile Precision Script
35825,36971,8000.0,Raitaru
35826,36972,80000.0,Azbel
35827,36973,800000.0,Sotiyo
35832,36966,8000.0,Astrahus
35833,36967,80000.0,Fortizar
35834,36968,800000.0,Keepstar
35835,36977,8000.0,Athanor
35836,36978,80000.0,Tatara
35840,36960,4000.0,Pharolux Cyno Beacon
35841,36961,6000.0,Ansiblex Jump Gate
35877,43929,64000.0,Standup Supercapital Shipyard I
35878,43927,4000.0,Standup Manufacturing Plant I
35881,43925,32000.0,Standup Capital Shipyard I
35886,43926,4000.0,Standup Invention Lab I
35891,43928,4000.0,Standup Research Lab I
35892,37022,32000.0,Standup Market Hub I
35894,37023,4000.0,Standup Cloning Center I
35899,37032,4000.0,Standup Reprocessing Facility I
35921,37047,4000.0,Standup Anticapital Missile Launcher I
35922,37048,4000.0,Standup Multirole Missile Launcher I
35923,37008,8000.0,Standup Guided Bomb Launcher I
35924,37043,8000.0,Standup XL Energy Neutralizer I
35925,37044,8000.0,Standup Heavy Energy Neutralizer I
35926,37029,8000.0,Standup Point Defense Battery I
35928,37030,64000.0,Standup Arcing Vorton Projector I
35940,37041,4000.0,Standup Variable Spectrum ECM I
35941,37066,4000.0,Standup Remote Sensor Dampener I
35943,37080,4000.0,Standup Stasis Webifier I
35944,47114,4000.0,Standup Energy Neutralization Burst Projector
35945,37083,4000.0,Standup Weapon Disruptor I
35947,37081,4000.0,Standup Target Painter I
35949,37087,4000.0,Standup Focused Warp Disruptor I
35959,37020,4000.0,Standup Ballistic Control System I
35962,37045,4000.0,Standup Missile Guidance Enhancer I
35963,37028,4000.0,Standup Co-Processor Array I
35965,37060,4000.0,Standup Reactor Control Unit I
36902,36949,0.1,Coalesced Element
36956,36953,3000.0,Structure Electromagnetic Sensor
36957,36954,3000.0,Structure Acceleration Coils
36958,36955,3000.0,Structure Advertisement Nexus
37135,39583,50000.0,Endurance
37146,44018,10.0,Standup M-Set Basic Medium Ship Manufacturing Material Efficiency I
37147,44019,10.0,Standup M-Set Basic Medium Ship Manufacturing Material Efficiency II
37148,44012,10.0,Standup M-Set Drone and Fighter Manufacturing Time Efficiency I
37149,44013,10.0,Standup M-Set Drone and Fighter Manufacturing Time Efficiency II
37150,44008,10.0,Standup M-Set Ammunition Manufacturing Time Efficiency I
37151,44009,10.0,Standup M-Set Ammunition Manufacturing Time Efficiency II
37152,44023,10.0,Standup M-Set Basic Large Ship Manufacturing Material Efficiency II
37153,44021,10.0,Standup M-Set Basic Medium Ship Manufacturing Time Efficiency II
37154,44014,10.0,Standup M-Set Basic Small Ship Manufacturing Material Efficiency I
37155,44015,10.0,Standup M-Set Basic Small Ship Manufacturing Material Efficiency II
37156,44010,10.0,Standup M-Set Drone and Fighter Manufacturing Material Efficiency I
37157,44011,10.0,Standup M-Set Drone and Fighter Manufacturing Material Efficiency II
37158,44006,10.0,Standup M-Set Ammunition Manufacturing Material Efficiency I
37159,44007,10.0,Standup M-Set Ammunition Manufacturing Material Efficiency II
37160,44004,10.0,Standup M-Set Equipment Manufacturing Time Efficiency I
37161,44005,10.0,Standup M-Set Equipment Manufacturing Time Efficiency II
37162,44016,10.0,Standup M-Set Basic Small Ship Manufacturing Time Efficiency I
37163,44017,10.0,Standup M-Set Basic Small Ship Manufacturing Time Efficiency II
37164,37309,20.0,Standup L-Set Ammunition Manufacturing Efficiency I
37165,37329,20.0,Standup L-Set Ammunition Manufacturing Efficiency II
37166,37330,20.0,Standup L-Set Basic Large Ship Manufacturing Efficiency I
37167,37331,20.0,Standup L-Set Basic Large Ship Manufacturing Efficiency II
37168,37332,20.0,Standup L-Set Advanced Large Ship Manufacturing Efficiency I
37169,37333,20.0,Standup L-Set Advanced Large Ship Manufacturing Efficiency II
37170,37334,20.0,Standup L-Set Equipment Manufacturing Efficiency I
37171,37335,20.0,Standup L-Set Equipment Manufacturing Efficiency II
37172,44087,20.0,Standup L-Set Capital Ship Manufacturing Efficiency II
37173,44086,20.0,Standup L-Set Capital Ship Manufacturing Efficiency I
37174,37338,20.0,Standup L-Set Advanced Component Manufacturing Efficiency I
37175,37339,20.0,Standup L-Set Advanced Component Manufacturing Efficiency II
37178,37310,40.0,Standup XL-Set Equipment and Consumable Manufacturing Efficiency I
37179,37342,40.0,Standup XL-Set Equipment and Consumable Manufacturing Efficiency II
37180,37343,40.0,Standup XL-Set Ship Manufacturing Efficiency I
37181,37344,40.0,Standup XL-Set Ship Manufacturing Efficiency II
37182,37345,40.0,Standup XL-Set Laboratory Optimization II
37183,37346,40.0,Standup XL-Set Laboratory Optimization I
37216,37378,10.0,Standup M-Set Missile Precision I
37217,37379,10.0,Standup M-Set Missile Precision II
37218,37382,10.0,Standup M-Set Energy Neutralizer Projection I
37219,37383,10.0,Standup M-Set Energy Neutralizer Projection II
37220,37380,10.0,Standup M-Set Missile Projection I
37221,37381,10.0,Standup M-Set Missile Projection II
37222,37384,10.0,Standup M-Set Energy Neutralizer Economy I
37223,37385,10.0,Standup M-Set Energy Neutralizer Economy II
37228,37390,10.0,Standup M-Set Electronic Warfare Projection I
37229,37391,10.0,Standup M-Set Electronic Warfare Projection II
37230,37392,10.0,Standup M-Set Electronic Warfare Economy I
37231,37393,10.0,Standup M-Set Electronic Warfare Economy II
37232,37394,10.0,Standup M-Set Structure Target Multiplexing I
37233,37395,10.0,Standup M-Set Structure Target Multiplexing II
37234,37396,10.0,Standup M-Set Enhanced Targeting System I
37235,37397,10.0,Standup M-Set Enhanced Targeting System II
37248,37410,20.0,Standup L-Set Missile Flight Processor I
37249,37411,20.0,Standup L-Set Missile Flight Processor II
37250,37413,20.0,Standup L-Set Energy Neutralizer Feedback Control I
37251,37414,20.0,Standup L-Set Energy Neutralizer Feedback Control II
37254,37417,20.0,Standup L-Set EW Command System I
37255,37418,20.0,Standup L-Set EW Command System II
37256,37419,20.0,Standup L-Set Bomb Aimer I
37257,37420,20.0,Standup L-Set Bomb Aimer II
37258,37421,20.0,Standup L-Set Point Defense Battery Control I
37259,37422,20.0,Standup L-Set Point Defense Battery Control II
37260,37423,20.0,Standup L-Set Target Acquisition Array I
37261,37424,20.0,Standup L-Set Target Acquisition Array II
37268,37431,40.0,Standup XL-Set Missile Fire Control Computer I
37269,37432,40.0,Standup XL-Set Missile Fire Control Computer II
37272,37435,40.0,Standup XL-Set EW and Emissions Co-ordinator I
37273,37436,40.0,Standup XL-Set EW and Emissions Co-ordinator II
37274,37437,40.0,Standup XL-Set Extinction Level Weapons Suite I
37275,37438,40.0,Standup XL-Set Extinction Level Weapons Suite II
37288,41225,4000.0,Rapid Torpedo Launcher I
37289,41092,4000.0,Quad 800mm Repeating Cannon I
37290,41068,4000.0,Quad Mega Pulse Laser I
37291,41085,4000.0,Triple Neutron Blaster Cannon I
37292,41228,4000.0,Rapid Torpedo Launcher II
37293,41229,4000.0,Dread Guristas Rapid Torpedo Launcher
37294,41190,4000.0,XL Torpedo Launcher II
37295,41187,4000.0,XL Cruise Missile Launcher II
37296,41073,4000.0,Quad Mega Pulse Laser II
37297,41069,4000.0,Modulated Compact Quad Mega Pulse Laser
37298,41110,4000.0,Dual Giga Pulse Laser II
37299,41186,4000.0,Dual Giga Beam Laser II
37300,41090,4000.0,Triple Neutron Blaster Cannon II
37301,41086,4000.0,Regulated Compact Triple Neutron Blaster Cannon
37302,41136,4000.0,Ion Siege Blaster II
37303,41145,4000.0,Dual 1000mm Railgun II
37304,41097,4000.0,Quad 800mm Repeating Cannon II
37305,41093,4000.0,Compact Carbine Quad 800mm Repeating Cannon
37306,41166,4000.0,Hexa 2500mm Repeating Cannon II
37307,41172,4000.0,Quad 3500mm Siege Artillery II
37450,38660,5.0,Ice Mining Laser I
37451,38661,5.0,Ice Mining Laser II
37453,40318,28100.0,Crucifier Navy Issue
37454,40317,17400.0,Vigil Fleet Issue
37455,40316,19400.0,Griffin Navy Issue
37456,40315,23000.0,Maulus Navy Issue
37457,39580,28700.0,Deacon
37458,39581,20000.0,Kirin
37459,40301,10000.0,Thalia
37460,40302,17100.0,Scalpel
37479,37621,10.0,Micro Jump Field Generator
37480,37620,43000.0,Bifrost
37481,37618,47000.0,Pontifex
37482,37617,52000.0,Stork
37483,37619,55000.0,Magus
37532,37541,4000.0,Standup Signal Amplifier I
37534,37538,5000.0,Tenebrex Cyno Jammer
37543,40338,5.0,Guidance Disruptor I
37546,40339,5.0,Guidance Disruptor II
37599,41367,3000.0,Cenobite I
37604,41582,18135000.0,Apostle
37605,41583,15500000.0,Minokawa
37606,41585,14625000.0,Lif
37607,41584,17020000.0,Ninazu
37821,37833,1.0,Standup Gravimetric ECM Script
37822,37834,1.0,Standup Ladar ECM Script
37823,37835,1.0,Standup Magnetometric ECM Script
37824,37836,1.0,Standup Radar ECM Script
37843,37852,0.5,Standup Super-heavy Torpedo
37844,37853,0.5,Standup XL Cruise Missile
37846,37855,0.5,Standup Cruise Missile
37847,37856,0.5,Standup Heavy Missile
37848,37857,0.5,Standup Light Missile
37849,37858,100.0,Standup Heavy Guided Bomb
37850,37859,100.0,Standup Light Guided Bomb
40307,40311,10.0,Noir. Modified Entosis Link
40308,40312,10.0,Spectre Fleet's Modified Entosis Link
40309,40313,10.0,Affirmative. Modified Entosis Link
40310,40314,10.0,Pandemic SPHERE Modified Entosis Link
40334,40336,1.0,Missile Range Disruption Script
40335,40337,1.0,Missile Precision Disruption Script
40340,40521,800000.0,Upwell Palatine Keepstar
40345,41369,3000.0,Scarab I
40346,41371,3000.0,Siren I
40347,41373,3000.0,Dromi I
40348,41607,4000.0,25000mm Steel Plates I
40349,41609,4000.0,25000mm Crystalline Carbonide Restrained Plates
40350,41608,4000.0,25000mm Rolled Tungsten Compact Plates
40351,41610,4000.0,25000mm Steel Plates II
40354,41599,4000.0,Capital Shield Extender I
40355,41601,4000.0,Capital Azeotropic Restrained Shield Extender
40356,41600,4000.0,Capital F-S9 Regolith Compact Shield Extender
40357,41602,4000.0,Capital Shield Extender II
40358,41376,800.0,Equite I
40359,41379,800.0,Locust I
40360,41382,800.0,Satyr I
40361,41385,800.0,Gram I
40362,41355,2000.0,Ametat I
40363,41361,2000.0,Termite I
40364,41363,2000.0,Antaeus I
40365,41365,2000.0,Gungnir I
40552,41377,800.0,Equite II
40553,41386,800.0,Gram II
40554,41380,800.0,Locust II
40555,41383,800.0,Satyr II
40556,41375,1000.0,Templar II
40557,41378,1000.0,Dragonfly II
40558,41381,1000.0,Firbolg II
40559,41384,1000.0,Einherji II
40560,41356,2000.0,Ametat II
40561,41352,1800.0,Malleus II
40562,41364,2000.0,Antaeus II
40563,41351,1800.0,Cyclops II
40564,41366,2000.0,Gungnir II
40565,41354,1800.0,Tyrfing II
40566,41362,2000.0,Termite II
40567,41353,1800.0,Mantis II
40568,41368,3000.0,Cenobite II
40569,41370,3000.0,Scarab II
40570,41372,3000.0,Siren II
40571,41374,3000.0,Dromi II
